mol_id,smiles,mw,logp,hbd,hba,rtb,tpsa,has_pains,passed_lipinski,is_valid,passed_filter
CHEMBL6009162,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CNCC1CCNC(=O)C1,597.69,4.75,3,6,9,114.35,False,False,True,False
CHEMBL6009264,Cc1c(COc2cc3c(cc2Cl)CN[C@@H](CO)C(=O)NCCNC(=O)c2cncc(c2)CO3)cccc1-c1ccccc1,601.1,4.18,4,7,5,121.81,False,False,True,False
CHEMBL6009483,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(O)c1ccncc1,484.6,5.48,2,6,11,72.84,False,False,True,False
CHEMBL6009546,COc1cc(-c2cccc(-c3cccc(NC(=O)c4nn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC[C@@H]1CCC(=O)N1,614.68,3.2,3,7,9,136.35,False,False,True,False
CHEMBL6009651,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CN1CC(C)(C(=O)O)C1,553.63,6.34,2,5,8,91.76,False,False,True,False
CHEMBL6009756,COc1cc(-c2cccc(-c3cccc(C4=CCNCC4)c3C)c2C)cc(F)c1CNCCO,460.59,5.24,3,4,8,53.52,False,False,True,False
CHEMBL6009801,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCOCCOCCOCCOCCC(=O)O,611.73,4.89,2,9,23,113.94,False,False,True,False
CHEMBL600_div,CC(=O)N[C@@H](CS)C(=O)O,163.2,-0.49,3,3,3,66.4,False,True,True,True
CHEMBL6010066,COc1cc(-c2cccc(-c3cccc(NC(=O)c4nn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC1CCNC(=O)C1,614.68,3.2,3,7,8,136.35,False,False,True,False
CHEMBL6010246,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccncc4)c3C)c2C)cc(F)c1CN,455.53,5.89,2,4,6,77.24,False,False,True,False
CHEMBL6010376,CC(=O)NCCNCc1ccc(C)c(OCc2cccc(-c3ccccc3)c2C)c1,402.54,4.78,2,3,9,50.36,False,True,True,True
CHEMBL6010599,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCC1(O)CC1,572.64,4.04,4,6,9,125.45,False,False,True,False
CHEMBL6010683,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CNCCN1CCCC1=O,590.7,6.58,2,7,10,92.27,False,False,True,False
CHEMBL6010699,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC1CC(=O)NC1=O,613.65,2.94,3,7,8,140.53,False,False,True,False
CHEMBL6011133,CCOc1cc(NC2CCc3c(-c4cccc(OCCCN5CCC(F)CC5)c4C)cccc32)c(Cl)cc1CN[C@@H](CO)C(=O)O,654.22,6.55,4,7,15,103.29,False,False,True,False
CHEMBL6011455,COc1cc(-c2cccc(-c3cccc(-c4cc(F)c(CN(C)C)c(OC)c4)c3C)c2C)cc(F)c1CNCCO,560.69,6.74,2,5,11,53.96,False,False,True,False
CHEMBL6011694,COc1cc(-c2cccc(-c3cccc(NC(=O)C4CN(CCO)CCO4)c3C)c2C)cc(F)c1CN,507.61,3.88,3,6,8,97.05,False,False,True,False
CHEMBL6011808,COc1cc(-c2cccc(-c3cccc(NC(=O)C4=CNCN(C)C4=O)c3C)c2C)cc(F)c1CNC[C@@H]1CCC(=O)N1C,599.71,4.34,3,6,9,103.01,False,False,True,False
CHEMBL6011818,Cc1c(OCCCN2CCC(F)CC2)cccc1-c1cccc(-c2ccc(CN)cc2Cl)c1C,481.06,6.95,1,3,8,38.49,False,False,True,False
CHEMBL6011884,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccc6c(c5F)OCCO6)cccc43)c(Cl)cc2CNC2CCCCC2)c1,640.15,8.25,1,7,9,85.63,False,False,True,False
CHEMBL6012175,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CN1CC(O)C1,511.6,5.61,2,5,7,74.69,False,False,True,False
CHEMBL6012267,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2F)cc(F)c1CNC[C@@H]1CCC(=O)N1,638.07,3.98,3,6,9,123.46,False,False,True,False
CHEMBL6012747,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)CC(=O)O,449.55,5.21,2,5,11,77.02,False,False,True,False
CHEMBL6013045,O=C(O)[C@H](CO)NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCC1CC1,526.0,5.54,3,5,11,88.02,False,False,True,False
CHEMBL6013080,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccc(C)cn4)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,553.63,6.26,2,5,8,91.76,False,False,True,False
CHEMBL6013691,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CN1CCCC[C@H]1C(=O)O,567.66,6.87,2,5,8,91.76,False,False,True,False
CHEMBL6013892,COc1ccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cc1C,614.1,5.77,3,8,12,133.93,False,False,True,False
CHEMBL6013992,Cc1cc(CN2CCC[C@@H]2C(=O)O)ccc1OCc1cccc(-c2ccccc2)c1C,415.53,5.6,1,3,7,49.77,False,False,True,False
CHEMBL6014411,CCOc1cc(-c2cccc(-c3cccc(NC(=O)c4ccc(C(=O)O)cn4)c3C)c2C)cc(F)c1CN,513.57,5.98,3,5,8,114.54,False,False,True,False
CHEMBL6014960,COc1cc(-c2cccc(-c3cccc(C)c3F)c2C)cc(F)c1CN,353.41,5.38,1,2,4,35.25,False,False,True,False
CHEMBL6015620,COc1cc(OCc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CNC(C)C,416.52,5.32,1,5,9,63.51,False,False,True,False
CHEMBL6015856,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCOC1,572.64,4.3,3,6,8,114.45,False,False,True,False
CHEMBL6016052,Cc1c(COc2ccc(CNCCO)s2)cccc1-c1ccccc1,353.49,4.38,2,4,8,41.49,False,True,True,True
CHEMBL6016659,COc1cc(-c2cccc(-c3cccc(Nc4nccc5c4C(=O)N(C)CC5)c3C)c2C)cc(F)c1CN(C)C[C@@H]1CCC(=O)N1,621.76,6.26,2,6,9,86.8,False,False,True,False
CHEMBL6017262,NC(=O)COc1cc(O[C@H]2CCc3c(-c4ccccc4F)cccc32)c(Cl)cc1CN[C@@H](CO)C(=O)O,528.96,3.61,4,6,11,131.11,False,False,True,False
CHEMBL6017598,COc1cc(O[C@H]2CCc3c(-c4ccccc4)cccc32)c(Cl)cc1CN[C@@H](CO)C(=O)O,467.95,4.62,3,5,9,88.02,False,True,True,True
CHEMBL6017621,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(C)c4=O)c3C)c2C)cc(F)c1CN[C@@](C)(CO)C(=O)O,587.65,4.66,4,6,10,129.89,False,False,True,False
CHEMBL6017810,C[C@H](O)[C@H](NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCc1cncc(C#N)c1)C(=O)O,602.06,5.98,3,7,11,124.7,False,False,True,False
CHEMBL6019167,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CN(C)[C@@H]1CNC(=O)C1,583.66,4.45,2,6,8,105.56,False,False,True,False
CHEMBL6019180,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@@H]1CNC(=O)C1,606.05,3.75,4,6,8,134.32,False,False,True,False
CHEMBL6019484,Cc1c(OCCCN2CCC(F)CC2)cccc1-c1cccc(-c2ccc(CN(C)C)c(Cl)c2)c1C,509.11,7.56,0,3,9,15.71,False,False,True,False
CHEMBL6019626,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2F)cc(F)c1CN1CC(C(=O)O)C1,543.57,5.78,2,5,8,91.76,False,False,True,False
CHEMBL6019667,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN[C@@H]1CNC(=O)C1,626.47,4.09,4,6,8,134.32,False,False,True,False
CHEMBL6019833,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5cccc(OC(F)(F)F)c5F)cccc43)c(Cl)cc2CN[C@@H](CO)C(=O)O)c1,672.03,6.49,3,8,12,133.93,False,False,True,False
CHEMBL6019932,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC[C@@H](C)O,560.63,3.89,4,6,9,125.45,False,False,True,False
CHEMBL6019966,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCC[C@@H]1O,600.69,4.44,3,6,8,114.59,False,False,True,False
CHEMBL601_div,NCC(=O)CCC(=O)O,131.13,-0.62,2,3,4,80.39,False,True,True,True
CHEMBL6020121,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN[C@H](CO)C1CCCCC1,489.66,6.29,2,5,11,59.95,False,False,True,False
CHEMBL6020177,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(C)c4=O)c3C)c2C)cc(F)c1CNCC(=O)O,543.6,4.91,3,5,9,109.66,False,False,True,False
CHEMBL6020916,N#Cc1cc(Br)cc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@@H](CO)C(=O)O)c1,665.94,6.96,3,6,11,111.81,False,False,True,False
CHEMBL6021599,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCNC(C)=O,462.59,4.87,2,5,12,68.82,False,True,True,False
CHEMBL6021693,COc1cc(-c2cccc(-c3cccc(Nc4cccc5ncn(C)c(=O)c45)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,592.67,6.29,2,6,8,96.69,False,False,True,False
CHEMBL6021716,Cc1c(OCCCN2CCC2(C)C)cccc1-c1cccc(-c2ccc3c(c2)CCNC3)c1F,458.62,6.37,1,3,7,24.5,False,False,True,False
CHEMBL6022065,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@@H](CNC(=N)N)C(=O)O)c1,629.09,5.08,5,7,12,166.37,False,False,True,False
CHEMBL6022085,N#Cc1cncc(COc2cc(O[C@@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN2CCC(O)CC2)c1,584.09,7.01,1,6,8,78.61,False,False,True,False
CHEMBL6022244,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccc(N)n4)c3C)c2C)cc(F)c1CN,470.55,5.47,3,5,6,103.26,False,False,True,False
CHEMBL6022640,CC(=O)NCCNC1CCc2c(OCc3cccc(-c4ccccc4)c3C)cccc21,414.55,4.95,2,3,8,50.36,False,True,True,True
CHEMBL6022991,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CN[C@H]1CCNC1=O,562.65,5.85,3,7,8,101.06,False,False,True,False
CHEMBL6023377,COC(=O)CCCN(C)Cc1c(F)cc(-c2cccc(-c3cccc(-c4cc(F)c(CN(C)CCCC(=O)OC)c(OC)c4)c3C)c2C)cc1OC,716.87,8.37,0,8,17,77.54,False,False,True,False
CHEMBL6023636,Cc1c(OCCCN2CCC(O)CC2)cccc1-c1cccc(-c2ccc3c(c2)CCNC3)c1C,470.66,5.51,2,4,7,44.73,False,False,True,False
CHEMBL6023790,CC(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2C)c(Cl)c1,422.96,5.12,2,3,9,50.36,False,False,True,False
CHEMBL6023937,CCOc1cc(O[C@H]2CCc3c(-c4ccccc4F)cccc32)c(Cl)cc1CN[C@H](C(=O)O)[C@@H](C)O,513.99,5.53,3,5,10,88.02,False,False,True,False
CHEMBL6024278,COc1cc(-c2cccc(-c3cccc(NC(=O)c4nn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCC(=O)NC1,614.68,3.2,3,7,8,136.35,False,False,True,False
CHEMBL6024571,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CNC1CCOCC1,563.68,7.14,2,7,8,81.19,False,False,True,False
CHEMBL6024594,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN[C@H]1CCOC[C@H]1OC,671.55,5.02,2,7,9,112.82,False,False,True,False
CHEMBL6025424,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN1CC(O)C1,558.61,3.6,3,6,7,116.66,False,False,True,False
CHEMBL6025486,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CNC(C)C,599.49,5.62,2,5,8,94.36,False,False,True,False
CHEMBL6025559,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@H]1CCC[C@@H]1O,621.11,4.78,3,6,8,114.59,False,False,True,False
CHEMBL6025645,CC(=O)NCCNC1CCCc2cc(OCc3cccc(-c4ccccc4)c3C)ccc21,428.58,5.34,2,3,8,50.36,False,False,True,False
CHEMBL6025673,Cc1c(COc2ccc(CNCCc3ccccn3)cn2)cccc1-c1ccccc1,409.53,5.36,1,4,9,47.04,False,False,True,False
CHEMBL6026230,CCN(Cc1ccncc1)Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C#N)cc1OC,493.61,6.24,0,6,11,67.61,False,False,True,False
CHEMBL6026603,COc1cc(OCc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CN1CCCN(C(C)=O)CC1,499.61,4.88,0,6,8,75.03,False,True,True,True
CHEMBL6027011,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCC1CCNC(=O)C1,627.72,4.05,3,6,9,123.46,False,False,True,False
CHEMBL6027413,COc1cccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CNCc3noc(=O)[nH]3)cc2Cl)c1F,628.06,6.03,2,9,11,135.29,False,False,True,False
CHEMBL6027617,COc1cccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN3CCC(CO)CC3)cc2Cl)c1Cl,644.6,7.79,1,7,10,87.84,False,False,True,False
CHEMBL6027688,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2F)cc(F)c1CNCC(C)(C)C(N)=O,582.66,6.3,3,7,10,115.05,False,False,True,False
CHEMBL6027782,Cc1c(COc2ccc(CN3CCC(O)CC3)cn2)cccc1-c1ccccc1,388.51,4.59,1,4,6,45.59,False,True,True,True
CHEMBL6027869,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@H]1CCC(=O)NC1,604.08,4.84,3,6,8,114.35,False,False,True,False
CHEMBL6028501,Cc1c(COc2ccc(CN3CCCC(CO)C3)cn2)cccc1-c1ccccc1,402.54,4.84,1,4,7,45.59,False,True,True,True
CHEMBL6029021,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CNC(=O)C1,568.65,4.71,3,5,8,101.46,False,False,True,False
CHEMBL6029552,Cc1c(COc2cc3c(cc2Cl)CN[C@@H](CO)CCCCNC(=O)c2cncc(c2)CO3)cccc1-c1cccc(OCCCN2CCC(C)CC2)c1C,755.4,8.04,3,8,10,105.18,False,False,True,False
CHEMBL6029685,COc1cc(OCc2cccc(-c3ccc4c(c3)OCO4)c2C)cc(OC)c1CNCCO,451.52,4.07,2,7,10,78.41,False,True,True,True
CHEMBL602_div,NCCS,77.15,-0.13,2,2,1,26.02,False,True,True,True
CHEMBL6030209,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN[C@H]1CCOC[C@H]1OC,657.53,5.01,3,7,9,123.68,False,False,True,False
CHEMBL6030265,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@@H](C(=O)O)c2ccc(O)cc2)c1,650.11,7.68,3,7,11,124.7,False,False,True,False
CHEMBL6030346,C[C@@](CO)(NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1-c1cncc(C#N)c1)C(=O)O,572.04,6.07,3,6,9,115.47,False,False,True,False
CHEMBL6030656,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CN[C@H](C)CO,537.64,6.34,3,7,9,92.19,False,False,True,False
CHEMBL6031085,CC(C)OC(=O)[C@@H](NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccc5c(c4F)OCCO5)cccc32)cc1OCc1cncc(C#N)c1)[C@@H](C)O,702.18,6.62,2,10,12,132.16,False,False,True,False
CHEMBL6031218,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC[C@H]1CCC(=O)N1,613.69,3.8,3,6,9,123.46,False,False,True,False
CHEMBL6031546,COc1ccc(F)c(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)c1,618.06,5.6,3,8,12,133.93,False,False,True,False
CHEMBL6031804,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccc(CN[C@@](C)(CO)C(=O)O)cn4)c3C)c2C)cc(F)c1CN[C@@](C)(CO)C(=O)O,688.75,4.28,7,9,15,190.34,False,False,True,False
CHEMBL6031848,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCCCC(N)=O,587.65,3.78,4,6,11,148.31,False,False,True,False
CHEMBL6032184,CCC[C@@H](CO)NCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,449.59,5.51,2,5,12,59.95,False,False,True,False
CHEMBL6032405,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNCc2nc(=O)o[nH]2)c1,598.03,6.02,2,8,10,126.06,False,False,True,False
CHEMBL6032993,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN(C)C[C@@H]1CCC(=O)N1,613.69,4.13,3,6,9,125.53,False,False,True,False
CHEMBL6033303,N#Cc1ccnc(COc2cc(O[C@H]3CCc4c(-c5ccc6c(c5F)OCCO6)cccc43)c(Cl)cc2CN[C@@H](CO)C(=O)O)c1,646.07,5.36,3,9,11,143.16,False,False,True,False
CHEMBL6033846,COc1cc(-c2cccc(-c3ccc4c(c3)OC(CN)CO4)c2C)cc(F)c1CN,408.47,4.03,2,5,5,79.73,False,True,True,True
CHEMBL6033977,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(CCN)c4=O)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,598.68,4.67,3,6,10,126.89,False,False,True,False
CHEMBL6034046,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,723.87,5.0,6,8,21,185.09,False,False,True,False
CHEMBL6034098,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCOC[C@H]1O,616.69,3.67,3,7,8,123.82,False,False,True,False
CHEMBL6034123,COc1cc(-c2cccc(-c3cccc(NC(=O)c4nn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@H]1CCCNC1=O,614.68,3.2,3,7,8,136.35,False,False,True,False
CHEMBL6034528,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@H]1COCC[C@@H]1O,637.11,4.02,3,7,8,123.82,False,False,True,False
CHEMBL6034758,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2Cl)cc(F)c1CN[C@@H]1COC[C@@H]1O,586.07,6.06,3,8,8,101.42,False,False,True,False
CHEMBL6035149,CC(NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCc1cncc(C#N)c1)c1ccn(C)n1,608.12,7.64,1,6,10,84.99,False,False,True,False
CHEMBL6035214,Cc1c(OCCCN2[C@H](C)CC[C@H]2C)cccc1-c1cccc(-c2ccc3c(c2)CCNC3)c1C,468.69,6.92,1,3,7,24.5,False,False,True,False
CHEMBL6035366,COc1cc(-c2cccc(-c3cccc(-c4cc(F)c(CNCCCCO)c(OC)c4)c3C)c2C)cc(F)c1CNCCCCO,632.79,7.32,4,6,17,82.98,False,False,True,False
CHEMBL6035562,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCC1CCCNC1=O,613.69,4.04,4,6,9,134.32,False,False,True,False
CHEMBL6035571,Cc1c(OCCCN2CCC2(C)C)cccc1-c1cccc(-c2ccc3c(c2)CCNC3)c1C(F)(F)F,508.63,7.25,1,3,7,24.5,False,False,True,False
CHEMBL6035761,Cc1cc(OCc2cccc(-c3ccccc3)c2C)cc(C)c1CNCCC(N)=O,402.54,4.82,2,3,9,64.35,False,True,True,True
CHEMBL6036072,COc1cc(-c2cccc(-c3cccc(Nc4nccc5ccn(C)c(=O)c45)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,592.67,6.29,2,6,8,96.69,False,False,True,False
CHEMBL6036392,COc1cc(-c2cccc(-c3cccc(NC(=O)C4CCCCO4)c3C)c2C)cc(F)c1CN,462.57,5.75,2,4,6,73.58,False,False,True,False
CHEMBL6037085,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN(C)[C@@H]1CCOC[C@@H]1O,651.13,4.36,2,7,8,115.03,False,False,True,False
CHEMBL6037364,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNC2(C(=O)O)CCC2)c1,598.07,7.15,2,6,10,104.47,False,False,True,False
CHEMBL6037846,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CNCC(C)(C)O,558.65,4.99,3,6,9,105.48,False,False,True,False
CHEMBL6038072,Cc1c(COc2ccc(CNCCO)cn2)cccc1-c1ccccc1,348.45,3.72,2,4,8,54.38,False,True,True,True
CHEMBL6038203,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC1(O)CCC1,447.58,5.26,2,5,10,59.95,False,False,True,False
CHEMBL6038275,COc1cc(-c2cccc(-c3cccc(Nc4cncc5cccnc45)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,562.65,6.99,2,6,8,87.58,False,False,True,False
CHEMBL6038276,CC(C)c1ccccc1-c1cccc2c1CC[C@@H]2Oc1cc(OCc2cncc(C#N)c2)c(CN[C@@H](CO)C(=O)O)cc1Cl,612.13,6.58,3,7,12,124.7,False,False,True,False
CHEMBL6038953,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCCN1CCCC1=O,627.72,4.15,2,6,10,114.67,False,False,True,False
CHEMBL6039087,Cc1ccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)c(F)c1,602.06,5.9,3,7,11,124.7,False,False,True,False
CHEMBL6039139,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC[C@@H]1CCC(=O)N1,599.66,3.79,4,6,9,134.32,False,False,True,False
CHEMBL6039500,CC(N[C@@H](CO)C(=O)O)c1cc(Cl)c(O[C@H]2CCc3c(-c4ccc(O)cc4)cccc32)cc1OCc1cncc(C#N)c1,600.07,5.72,4,8,11,144.93,False,False,True,False
CHEMBL6039772,Cc1c(OCCCN2CCC(C)(F)CC2)cccc1-c1cccc(-c2ccc3c(c2)CCNC3)c1C,486.68,6.88,1,3,7,24.5,False,False,True,False
CHEMBL6039953,CC(=O)NCCNC(C)c1ccc(OCc2cccc(-c3ccccc3)c2C)c(Cl)c1,436.98,5.68,2,3,9,50.36,False,False,True,False
CHEMBL603_div,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,575.69,5.7,2,6,8,115.73,False,False,True,False
CHEMBL6040320,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@H](C(=O)O)c2ccccc2)c1,634.11,7.97,2,6,11,104.47,False,False,True,False
CHEMBL6040535,Cc1cc(CNCCO)ccc1OCc1cccc(-c2ccccc2)c1C,361.49,4.63,2,3,8,41.49,True,True,True,False
CHEMBL6040539,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN1CC[C@@H](C(=O)O)C1,635.09,4.69,2,6,8,122.87,False,False,True,False
CHEMBL6041203,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCC(C)(C)C(N)=O,615.71,4.04,3,6,10,137.45,False,False,True,False
CHEMBL6041339,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1COC[C@H]1O,588.64,3.27,4,7,8,134.68,False,False,True,False
CHEMBL6041418,COc1cc(-c2cccc(-c3cccc(NC(=O)C4CCN(CCO)CC4)c3C)c2C)cc(F)c1CN,505.63,4.89,3,5,8,87.82,False,False,True,False
CHEMBL6041645,COc1cc(-c2cccc(-c3cccc(NC(=O)C4CNCCO4)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,547.63,4.23,3,6,8,100.13,False,False,True,False
CHEMBL6042048,Cc1c(-c2ccc3c(c2)CCNC3)cccc1-c1ccc2c(c1)OCCO2,357.45,4.75,1,3,2,30.49,False,True,True,True
CHEMBL6042091,COc1cc(-c2cccc(-c3cccc(NC(=O)C4CN(C)CCO4)c3C)c2C)cc(F)c1CN,477.58,4.51,2,5,6,76.82,False,True,True,True
CHEMBL6042148,COc1cccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)c1Cl,634.52,6.12,3,8,12,133.93,False,False,True,False
